t	V	DV/V0 in %
18.78	33.1128	-8.02004
18.79	33.1128	-8.02004
18.8	33.1128	-8.02004
18.81	33.1128	-8.02004
18.82	33.1128	-8.02004
18.83	33.1128	-8.02004
18.84	33.1128	-8.02005
18.85	33.1128	-8.02006
18.86	33.1128	-8.02006
18.87	33.1128	-8.02007
18.88	33.1128	-8.02009
18.89	33.1128	-8.0201
18.9	33.1128	-8.02012
18.91	33.1128	-8.02013
18.92	33.1127	-8.02015
18.93	33.1127	-8.02017
18.94	33.1127	-8.02019
18.95	33.1127	-8.02022
18.96	33.1127	-8.02024
18.97	33.1127	-8.02027
18.98	33.1127	-8.02029
18.99	33.1127	-8.02032
19	33.1127	-8.02036
19.01	33.1127	-8.02039
19.02	33.1126	-8.02042
19.03	33.1126	-8.02046
19.04	33.1126	-8.0205
19.05	33.1126	-8.02053
19.06	33.1126	-8.02058
19.07	33.1126	-8.02062
19.08	33.1126	-8.02066
19.09	33.1125	-8.02071
19.1	33.1125	-8.02075
19.11	33.1125	-8.0208
19.12	33.1125	-8.02085
19.13	33.1125	-8.0209
19.14	33.1125	-8.02095
19.15	33.1124	-8.02101
19.16	33.1124	-8.02106
19.17	33.1124	-8.02112
19.18	33.1124	-8.02118
19.19	33.1124	-8.02124
19.2	33.1123	-8.0213
19.21	33.1123	-8.02137
19.22	33.1123	-8.02143
19.23	33.1123	-8.0215
19.24	33.1122	-8.02156
19.25	33.1122	-8.02163
19.26	33.1122	-8.0217
19.27	33.1122	-8.02177
19.28	33.1121	-8.02185
19.29	33.1121	-8.02192
19.3	33.1121	-8.022
19.31	33.1121	-8.02207
19.32	33.112	-8.02215
19.33	33.112	-8.02223
19.34	33.112	-8.02231
19.35	33.1119	-8.02239
19.36	33.1119	-8.02248
19.37	33.1119	-8.02256
19.38	33.1118	-8.02264
19.39	33.1118	-8.02273
19.4	33.1118	-8.02282
19.41	33.1118	-8.0229
19.42	33.1117	-8.02299
19.43	33.1117	-8.02308
19.44	33.1117	-8.02317
19.45	33.1116	-8.02326
19.46	33.1116	-8.02336
19.47	33.1116	-8.02345
19.48	33.1115	-8.02354
19.49	33.1115	-8.02363
19.5	33.1115	-8.02373
19.51	33.1114	-8.02382
19.52	33.1114	-8.02392
19.53	33.1114	-8.02402
19.54	33.1113	-8.02411
19.55	33.1113	-8.02421
19.56	33.1113	-8.02431
19.57	33.1112	-8.0244
19.58	33.1112	-8.0245
19.59	33.1111	-8.0246
19.6	33.1111	-8.02469
19.61	33.1111	-8.02479
19.62	33.111	-8.02489
19.63	33.111	-8.02499
19.64	33.111	-8.02509
19.65	33.1109	-8.02518
19.66	33.1109	-8.02528
19.67	33.1109	-8.02538
19.68	33.1108	-8.02547
19.69	33.1108	-8.02557
19.7	33.1108	-8.02567
19.71	33.1107	-8.02576
19.72	33.1107	-8.02586
19.73	33.1107	-8.02595
19.74	33.1106	-8.02604
19.75	33.1106	-8.02614
19.76	33.1106	-8.02623
19.77	33.1105	-8.02632
19.78	33.1105	-8.02641
19.79	33.1105	-8.0265
19.8	33.1104	-8.02659
19.81	33.1104	-8.02668
19.82	33.1104	-8.02676
19.83	33.1103	-8.02685
19.84	33.1103	-8.02693
19.85	33.1103	-8.02702
19.86	33.1102	-8.0271
19.87	33.1102	-8.02718
19.88	33.1102	-8.02726
19.89	33.1102	-8.02734
19.9	33.1101	-8.02741
19.91	33.1101	-8.02749
19.92	33.1101	-8.02756
19.93	33.1101	-8.02764
19.94	33.11	-8.02771
19.95	33.11	-8.02778
19.96	33.11	-8.02785
19.97	33.11	-8.02791
19.98	33.1099	-8.02798
19.99	33.1099	-8.02804
20	33.1099	-8.0281
20.01	33.1099	-8.02816
20.02	33.1098	-8.02822
20.03	33.1098	-8.02827
20.04	33.1098	-8.02833
20.05	33.1098	-8.02838
20.06	33.1098	-8.02843
20.07	33.1097	-8.02848
20.08	33.1097	-8.02852
20.09	33.1097	-8.02857
20.1	33.1097	-8.02861
20.11	33.1097	-8.02865
20.12	33.1097	-8.02869
20.13	33.1097	-8.02873
20.14	33.1096	-8.02876
20.15	33.1096	-8.02879
20.16	33.1096	-8.02883
20.17	33.1096	-8.02885
20.18	33.1096	-8.02888
20.19	33.1096	-8.02891
20.2	33.1096	-8.02893
20.21	33.1096	-8.02895
20.22	33.1096	-8.02897
20.23	33.1096	-8.02899
20.24	33.1096	-8.029
20.25	33.1096	-8.02901
20.26	33.1096	-8.02903
20.27	33.1095	-8.02904
20.28	33.1095	-8.02904
20.29	33.1095	-8.02905
20.3	33.1095	-8.02905
20.31	33.1095	-8.02905
20.32	33.1095	-8.02905
20.33	33.1095	-8.02905
20.34	33.1095	-8.02905
20.35	33.1095	-8.02904
20.36	33.1095	-8.02903
20.37	33.1096	-8.02902
20.38	33.1096	-8.02901
20.39	33.1096	-8.029
20.4	33.1096	-8.02898
20.41	33.1096	-8.02897
20.42	33.1096	-8.02895
20.43	33.1096	-8.02893
20.44	33.1096	-8.02891
20.45	33.1096	-8.02888
20.46	33.1096	-8.02886
20.47	33.1096	-8.02883
20.48	33.1096	-8.0288
20.49	33.1096	-8.02877
20.5	33.1097	-8.02874
20.51	33.1097	-8.02871
20.52	33.1097	-8.02867
20.53	33.1097	-8.02864
20.54	33.1097	-8.0286
20.55	33.1097	-8.02856
20.56	33.1097	-8.02852
20.57	33.1097	-8.02848
20.58	33.1098	-8.02844
20.59	33.1098	-8.02839
20.6	33.1098	-8.02835
20.61	33.1098	-8.0283
20.62	33.1098	-8.02825
20.63	33.1098	-8.0282
20.64	33.1099	-8.02815
20.65	33.1099	-8.0281
20.66	33.1099	-8.02804
20.67	33.1099	-8.02799
20.68	33.1099	-8.02793
20.69	33.11	-8.02787
20.7	33.11	-8.02782
20.71	33.11	-8.02776
20.72	33.11	-8.0277
20.73	33.1101	-8.02764
20.74	33.1101	-8.02757
20.75	33.1101	-8.02751
20.76	33.1101	-8.02744
20.77	33.1101	-8.02738
20.78	33.1102	-8.02731
20.79	33.1102	-8.02725
20.8	33.1102	-8.02718
20.81	33.1102	-8.02711
20.82	33.1103	-8.02704
20.83	33.1103	-8.02697
20.84	33.1103	-8.0269
20.85	33.1103	-8.02683
20.86	33.1104	-8.02675
20.87	33.1104	-8.02668
20.88	33.1104	-8.02661
20.89	33.1104	-8.02653
20.9	33.1105	-8.02645
20.91	33.1105	-8.02638
20.92	33.1105	-8.0263
20.93	33.1106	-8.02622
20.94	33.1106	-8.02615
20.95	33.1106	-8.02607
20.96	33.1106	-8.02599
20.97	33.1107	-8.02591
20.98	33.1107	-8.02583
20.99	33.1107	-8.02575
21	33.1108	-8.02567
21.01	33.1108	-8.02559
21.02	33.1108	-8.02551
21.03	33.1108	-8.02543
21.04	33.1109	-8.02535
21.05	33.1109	-8.02526
21.06	33.1109	-8.02518
21.07	33.111	-8.0251
21.08	33.111	-8.02502
21.09	33.111	-8.02493
21.1	33.1111	-8.02485
21.11	33.1111	-8.02477
21.12	33.1111	-8.02469
21.13	33.1111	-8.0246
21.14	33.1112	-8.02452
21.15	33.1112	-8.02444
21.16	33.1112	-8.02436
21.17	33.1113	-8.02427
21.18	33.1113	-8.02419
21.19	33.1113	-8.02411
21.2	33.1113	-8.02403
21.21	33.1114	-8.02395
21.22	33.1114	-8.02387
21.23	33.1114	-8.02379
21.24	33.1115	-8.02371
21.25	33.1115	-8.02363
21.26	33.1115	-8.02355
21.27	33.1116	-8.02347
21.28	33.1116	-8.02339
21.29	33.1116	-8.02332
21.3	33.1116	-8.02324
21.31	33.1117	-8.02316
21.32	33.1117	-8.02309
21.33	33.1117	-8.02301
21.34	33.1117	-8.02294
21.35	33.1118	-8.02287
21.36	33.1118	-8.0228
21.37	33.1118	-8.02272
21.38	33.1118	-8.02265
21.39	33.1119	-8.02259
21.4	33.1119	-8.02252
21.41	33.1119	-8.02245
21.42	33.1119	-8.02239
21.43	33.112	-8.02232
21.44	33.112	-8.02226
21.45	33.112	-8.02219
21.46	33.112	-8.02213
21.47	33.1121	-8.02207
21.48	33.1121	-8.02201
21.49	33.1121	-8.02196
21.5	33.1121	-8.0219
21.51	33.1121	-8.02185
21.52	33.1122	-8.02179
21.53	33.1122	-8.02174
21.54	33.1122	-8.02169
21.55	33.1122	-8.02164
21.56	33.1122	-8.02159
21.57	33.1122	-8.02155
21.58	33.1123	-8.0215
21.59	33.1123	-8.02146
21.6	33.1123	-8.02142
21.61	33.1123	-8.02138
21.62	33.1123	-8.02134
21.63	33.1123	-8.0213
21.64	33.1123	-8.02127
21.65	33.1124	-8.02123
21.66	33.1124	-8.0212
21.67	33.1124	-8.02117
21.68	33.1124	-8.02114
21.69	33.1124	-8.02112
21.7	33.1124	-8.02109
21.71	33.1124	-8.02107
21.72	33.1124	-8.02105
21.73	33.1124	-8.02103
21.74	33.1124	-8.02101
21.75	33.1124	-8.02099
21.76	33.1124	-8.02098
21.77	33.1125	-8.02096
21.78	33.1125	-8.02095
21.79	33.1125	-8.02094
21.8	33.1125	-8.02093
21.81	33.1125	-8.02093
21.82	33.1125	-8.02092
21.83	33.1125	-8.02092
21.84	33.1125	-8.02092
21.85	33.1125	-8.02092
21.86	33.1125	-8.02092
21.87	33.1125	-8.02092
21.88	33.1125	-8.02093
21.89	33.1125	-8.02094
21.9	33.1125	-8.02094
21.91	33.1125	-8.02095
21.92	33.1125	-8.02097
21.93	33.1124	-8.02098
21.94	33.1124	-8.02099
21.95	33.1124	-8.02101
21.96	33.1124	-8.02103
21.97	33.1124	-8.02105
21.98	33.1124	-8.02107
21.99	33.1124	-8.02109
22	33.1124	-8.02111
22.01	33.1124	-8.02114
22.02	33.1124	-8.02117
22.03	33.1124	-8.02119
22.04	33.1124	-8.02122
22.05	33.1123	-8.02125
22.06	33.1123	-8.02128
22.07	33.1123	-8.02132
22.08	33.1123	-8.02135
22.09	33.1123	-8.02139
22.1	33.1123	-8.02142
22.11	33.1123	-8.02146
22.12	33.1123	-8.0215
22.13	33.1122	-8.02154
22.14	33.1122	-8.02158
22.15	33.1122	-8.02163
22.16	33.1122	-8.02167
22.17	33.1122	-8.02171
22.18	33.1122	-8.02176
22.19	33.1122	-8.02181
22.2	33.1121	-8.02185
22.21	33.1121	-8.0219
22.22	33.1121	-8.02195
22.23	33.1121	-8.022
22.24	33.1121	-8.02205
22.25	33.112	-8.02211
22.26	33.112	-8.02216
22.27	33.112	-8.02221
22.28	33.112	-8.02227
22.29	33.112	-8.02232
22.3	33.1119	-8.02238
22.31	33.1119	-8.02244
22.32	33.1119	-8.0225
22.33	33.1119	-8.02255
22.34	33.1119	-8.02261
22.35	33.1118	-8.02267
22.36	33.1118	-8.02273
22.37	33.1118	-8.0228
22.38	33.1118	-8.02286
22.39	33.1117	-8.02292
22.4	33.1117	-8.02298
22.41	33.1117	-8.02305
22.42	33.1117	-8.02311
22.43	33.1117	-8.02318
22.44	33.1116	-8.02324
22.45	33.1116	-8.02331
22.46	33.1116	-8.02337
22.47	33.1116	-8.02344
22.48	33.1115	-8.02351
22.49	33.1115	-8.02357
22.5	33.1115	-8.02364
22.51	33.1115	-8.02371
22.52	33.1114	-8.02378
22.53	33.1114	-8.02385
22.54	33.1114	-8.02392
22.55	33.1114	-8.02399
22.56	33.1113	-8.02406
22.57	33.1113	-8.02413
22.58	33.1113	-8.0242
22.59	33.1113	-8.02427
22.6	33.1112	-8.02434
22.61	33.1112	-8.02441
22.62	33.1112	-8.02448
22.63	33.1112	-8.02455
22.64	33.1111	-8.02462
22.65	33.1111	-8.02469
22.66	33.1111	-8.02476
22.67	33.1111	-8.02483
22.68	33.111	-8.0249
22.69	33.111	-8.02497
22.7	33.111	-8.02504
22.71	33.111	-8.02511
22.72	33.1109	-8.02518
22.73	33.1109	-8.02525
22.74	33.1109	-8.02532
22.75	33.1109	-8.02539
22.76	33.1108	-8.02546
22.77	33.1108	-8.02553
22.78	33.1108	-8.0256
22.79	33.1108	-8.02567
22.8	33.1107	-8.02574
22.81	33.1107	-8.0258
22.82	33.1107	-8.02587
22.83	33.1107	-8.02594
22.84	33.1106	-8.02601
22.85	33.1106	-8.02607
22.86	33.1106	-8.02614
22.87	33.1106	-8.0262
22.88	33.1105	-8.02626
22.89	33.1105	-8.02633
22.9	33.1105	-8.02639
22.91	33.1105	-8.02645
22.92	33.1105	-8.02651
22.93	33.1104	-8.02657
22.94	33.1104	-8.02663
22.95	33.1104	-8.02669
22.96	33.1104	-8.02675
22.97	33.1103	-8.02681
22.98	33.1103	-8.02686
22.99	33.1103	-8.02692
23	33.1103	-8.02697
23.01	33.1103	-8.02703
23.02	33.1103	-8.02708
23.03	33.1102	-8.02713
23.04	33.1102	-8.02718
23.05	33.1102	-8.02723
23.06	33.1102	-8.02728
23.07	33.1102	-8.02732
23.08	33.1101	-8.02737
23.09	33.1101	-8.02741
23.1	33.1101	-8.02745
23.11	33.1101	-8.02749
23.12	33.1101	-8.02753
23.13	33.1101	-8.02757
23.14	33.1101	-8.02761
23.15	33.11	-8.02765
23.16	33.11	-8.02768
23.17	33.11	-8.02771
23.18	33.11	-8.02774
23.19	33.11	-8.02778
23.2	33.11	-8.0278
23.21	33.11	-8.02783
23.22	33.11	-8.02786
23.23	33.11	-8.02788
23.24	33.11	-8.0279
23.25	33.1099	-8.02792
23.26	33.1099	-8.02794
23.27	33.1099	-8.02796
23.28	33.1099	-8.02798
23.29	33.1099	-8.02799
23.3	33.1099	-8.02801
23.31	33.1099	-8.02802
23.32	33.1099	-8.02803
23.33	33.1099	-8.02804
23.34	33.1099	-8.02804
23.35	33.1099	-8.02805
23.36	33.1099	-8.02805
23.37	33.1099	-8.02805
23.38	33.1099	-8.02805
23.39	33.1099	-8.02805
23.4	33.1099	-8.02805
23.41	33.1099	-8.02805
23.42	33.1099	-8.02804
23.43	33.1099	-8.02803
23.44	33.1099	-8.02803
23.45	33.1099	-8.02802
23.46	33.1099	-8.028
23.47	33.1099	-8.02799
23.48	33.1099	-8.02798
23.49	33.1099	-8.02796
23.5	33.1099	-8.02794
23.51	33.1099	-8.02792
23.52	33.11	-8.0279
23.53	33.11	-8.02788
23.54	33.11	-8.02786
23.55	33.11	-8.02783
23.56	33.11	-8.02781
23.57	33.11	-8.02778
23.58	33.11	-8.02775
23.59	33.11	-8.02772
23.6	33.11	-8.02769
23.61	33.11	-8.02766
23.62	33.1101	-8.02763
23.63	33.1101	-8.02759
23.64	33.1101	-8.02756
23.65	33.1101	-8.02752
23.66	33.1101	-8.02748
23.67	33.1101	-8.02744
23.68	33.1101	-8.0274
23.69	33.1101	-8.02736
23.7	33.1102	-8.02732
23.71	33.1102	-8.02728
23.72	33.1102	-8.02724
23.73	33.1102	-8.02719
23.74	33.1102	-8.02714
23.75	33.1102	-8.0271
23.76	33.1103	-8.02705
23.77	33.1103	-8.027
23.78	33.1103	-8.02695
23.79	33.1103	-8.0269
23.8	33.1103	-8.02685
23.81	33.1104	-8.0268
23.82	33.1104	-8.02675
23.83	33.1104	-8.0267
23.84	33.1104	-8.02665
23.85	33.1104	-8.02659
23.86	33.1104	-8.02654
23.87	33.1105	-8.02648
23.88	33.1105	-8.02643
23.89	33.1105	-8.02637
23.9	33.1105	-8.02631
23.91	33.1105	-8.02626
23.92	33.1106	-8.0262
23.93	33.1106	-8.02614
23.94	33.1106	-8.02609
23.95	33.1106	-8.02603
23.96	33.1107	-8.02597
23.97	33.1107	-8.02591
23.98	33.1107	-8.02585
23.99	33.1107	-8.02579
24	33.1107	-8.02573
24.01	33.1108	-8.02567
24.02	33.1108	-8.02561
24.03	33.1108	-8.02555
24.04	33.1108	-8.02549
24.05	33.1108	-8.02543
24.06	33.1109	-8.02537
24.07	33.1109	-8.02531
24.08	33.1109	-8.02524
24.09	33.1109	-8.02518
24.1	33.111	-8.02512
24.11	33.111	-8.02506
24.12	33.111	-8.025
24.13	33.111	-8.02494
24.14	33.111	-8.02488
24.15	33.1111	-8.02482
24.16	33.1111	-8.02476
24.17	33.1111	-8.02469
24.18	33.1111	-8.02463
24.19	33.1112	-8.02457
24.2	33.1112	-8.02451
24.21	33.1112	-8.02445
24.22	33.1112	-8.02439
24.23	33.1112	-8.02433
24.24	33.1113	-8.02427
24.25	33.1113	-8.02421
24.26	33.1113	-8.02415
24.27	33.1113	-8.02409
24.28	33.1113	-8.02403
24.29	33.1114	-8.02398
24.3	33.1114	-8.02392
24.31	33.1114	-8.02386
24.32	33.1114	-8.0238
24.33	33.1115	-8.02375
24.34	33.1115	-8.02369
24.35	33.1115	-8.02363
24.36	33.1115	-8.02358
24.37	33.1115	-8.02352
24.38	33.1116	-8.02347
24.39	33.1116	-8.02342
24.4	33.1116	-8.02336
24.41	33.1116	-8.02331
24.42	33.1116	-8.02326
24.43	33.1116	-8.02321
24.44	33.1117	-8.02316
24.45	33.1117	-8.02311
24.46	33.1117	-8.02306
24.47	33.1117	-8.02301
24.48	33.1117	-8.02296
24.49	33.1118	-8.02291
24.5	33.1118	-8.02287
24.51	33.1118	-8.02282
24.52	33.1118	-8.02278
24.53	33.1118	-8.02273
24.54	33.1118	-8.02269
24.55	33.1118	-8.02265
24.56	33.1119	-8.02261
24.57	33.1119	-8.02257
24.58	33.1119	-8.02253
24.59	33.1119	-8.02249
24.6	33.1119	-8.02245
24.61	33.1119	-8.02241
24.62	33.1119	-8.02238
24.63	33.112	-8.02235
24.64	33.112	-8.02231
24.65	33.112	-8.02228
24.66	33.112	-8.02225
24.67	33.112	-8.02222
24.68	33.112	-8.02219
24.69	33.112	-8.02216
24.7	33.112	-8.02214
24.71	33.112	-8.02211
24.72	33.112	-8.02209
24.73	33.1121	-8.02206
24.74	33.1121	-8.02204
24.75	33.1121	-8.02202
24.76	33.1121	-8.022
24.77	33.1121	-8.02198
24.78	33.1121	-8.02197
24.79	33.1121	-8.02195
24.8	33.1121	-8.02194
24.81	33.1121	-8.02193
24.82	33.1121	-8.02191
24.83	33.1121	-8.0219
24.84	33.1121	-8.02189
24.85	33.1121	-8.02189
24.86	33.1121	-8.02188
24.87	33.1121	-8.02187
24.88	33.1121	-8.02187
24.89	33.1121	-8.02187
24.9	33.1121	-8.02186
24.91	33.1121	-8.02186
24.92	33.1121	-8.02186
24.93	33.1121	-8.02187
24.94	33.1121	-8.02187
24.95	33.1121	-8.02188
24.96	33.1121	-8.02188
24.97	33.1121	-8.02189
24.98	33.1121	-8.0219
24.99	33.1121	-8.02191
25	33.1121	-8.02192
25.01	33.1121	-8.02193
25.02	33.1121	-8.02194
25.03	33.1121	-8.02196
25.04	33.1121	-8.02197
25.05	33.1121	-8.02199
25.06	33.1121	-8.02201
25.07	33.1121	-8.02203
25.08	33.1121	-8.02205
25.09	33.1121	-8.02207
25.1	33.112	-8.02209
25.11	33.112	-8.02211
25.12	33.112	-8.02214
25.13	33.112	-8.02216
25.14	33.112	-8.02219
25.15	33.112	-8.02222
25.16	33.112	-8.02225
25.17	33.112	-8.02228
25.18	33.112	-8.02231
25.19	33.112	-8.02234
25.2	33.1119	-8.02237
25.21	33.1119	-8.0224
25.22	33.1119	-8.02244
25.23	33.1119	-8.02247
25.24	33.1119	-8.02251
25.25	33.1119	-8.02255
25.26	33.1119	-8.02258
25.27	33.1119	-8.02262
25.28	33.1118	-8.02266
25.29	33.1118	-8.0227
25.3	33.1118	-8.02274
25.31	33.1118	-8.02278
25.32	33.1118	-8.02282
25.33	33.1118	-8.02286
25.34	33.1118	-8.02291
25.35	33.1117	-8.02295
25.36	33.1117	-8.02299
25.37	33.1117	-8.02304
25.38	33.1117	-8.02308
25.39	33.1117	-8.02313
25.4	33.1117	-8.02317
25.41	33.1116	-8.02322
25.42	33.1116	-8.02327
25.43	33.1116	-8.02332
25.44	33.1116	-8.02336
25.45	33.1116	-8.02341
25.46	33.1116	-8.02346
25.47	33.1115	-8.02351
25.48	33.1115	-8.02356
25.49	33.1115	-8.02361
25.5	33.1115	-8.02366
25.51	33.1115	-8.02371
25.52	33.1114	-8.02376
25.53	33.1114	-8.02381
25.54	33.1114	-8.02386
25.55	33.1114	-8.02391
25.56	33.1114	-8.02396
25.57	33.1114	-8.02401
25.58	33.1113	-8.02406
25.59	33.1113	-8.02412
25.6	33.1113	-8.02417
25.61	33.1113	-8.02422
25.62	33.1113	-8.02427
25.63	33.1112	-8.02432
25.64	33.1112	-8.02438
25.65	33.1112	-8.02443
25.66	33.1112	-8.02448
25.67	33.1112	-8.02453
25.68	33.1112	-8.02458
25.69	33.1111	-8.02464
25.7	33.1111	-8.02469
25.71	33.1111	-8.02474
25.72	33.1111	-8.02479
25.73	33.1111	-8.02484
25.74	33.111	-8.0249
25.75	33.111	-8.02495
25.76	33.111	-8.025
25.77	33.111	-8.02505
25.78	33.111	-8.0251
25.79	33.1109	-8.02515
25.8	33.1109	-8.0252
25.81	33.1109	-8.02525
25.82	33.1109	-8.0253
25.83	33.1109	-8.02535
25.84	33.1109	-8.0254
25.85	33.1108	-8.02545
25.86	33.1108	-8.0255
25.87	33.1108	-8.02555
25.88	33.1108	-8.02559
25.89	33.1108	-8.02564
25.9	33.1108	-8.02569
25.91	33.1107	-8.02574
25.92	33.1107	-8.02578
25.93	33.1107	-8.02583
25.94	33.1107	-8.02587
25.95	33.1107	-8.02592
25.96	33.1107	-8.02596
25.97	33.1106	-8.02601
25.98	33.1106	-8.02605
25.99	33.1106	-8.02609
26	33.1106	-8.02613
26.01	33.1106	-8.02617
26.02	33.1106	-8.02622
26.03	33.1105	-8.02626
26.04	33.1105	-8.02629
26.05	33.1105	-8.02633
26.06	33.1105	-8.02637
26.07	33.1105	-8.02641
26.08	33.1105	-8.02644
26.09	33.1105	-8.02648
26.1	33.1105	-8.02652
26.11	33.1104	-8.02655
26.12	33.1104	-8.02658
26.13	33.1104	-8.02662
26.14	33.1104	-8.02665
26.15	33.1104	-8.02668
26.16	33.1104	-8.02671
26.17	33.1104	-8.02674
26.18	33.1104	-8.02677
26.19	33.1104	-8.02679
26.2	33.1103	-8.02682
26.21	33.1103	-8.02684
26.22	33.1103	-8.02687
26.23	33.1103	-8.02689
26.24	33.1103	-8.02691
26.25	33.1103	-8.02693
26.26	33.1103	-8.02695
26.27	33.1103	-8.02697
26.28	33.1103	-8.02699
26.29	33.1103	-8.02701
26.3	33.1103	-8.02702
26.31	33.1103	-8.02704
26.32	33.1103	-8.02705
26.33	33.1103	-8.02707
26.34	33.1103	-8.02708
26.35	33.1102	-8.02709
26.36	33.1102	-8.0271
26.37	33.1102	-8.02711
26.38	33.1102	-8.02711
26.39	33.1102	-8.02712
26.4	33.1102	-8.02712
26.41	33.1102	-8.02713
26.42	33.1102	-8.02713
26.43	33.1102	-8.02713
26.44	33.1102	-8.02713
26.45	33.1102	-8.02713
26.46	33.1102	-8.02713
26.47	33.1102	-8.02713
26.48	33.1102	-8.02712
26.49	33.1102	-8.02712
26.5	33.1102	-8.02711
26.51	33.1102	-8.0271
26.52	33.1102	-8.0271
26.53	33.1102	-8.02709
26.54	33.1103	-8.02708
26.55	33.1103	-8.02706
26.56	33.1103	-8.02705
26.57	33.1103	-8.02704
26.58	33.1103	-8.02702
26.59	33.1103	-8.02701
26.6	33.1103	-8.02699
26.61	33.1103	-8.02697
26.62	33.1103	-8.02695
26.63	33.1103	-8.02693
26.64	33.1103	-8.02691
26.65	33.1103	-8.02689
26.66	33.1103	-8.02687
26.67	33.1103	-8.02685
26.68	33.1103	-8.02682
26.69	33.1104	-8.0268
26.7	33.1104	-8.02677
26.71	33.1104	-8.02675
26.72	33.1104	-8.02672
26.73	33.1104	-8.02669
26.74	33.1104	-8.02666
26.75	33.1104	-8.02663
26.76	33.1104	-8.0266
26.77	33.1104	-8.02657
26.78	33.1104	-8.02654
26.79	33.1105	-8.0265
26.8	33.1105	-8.02647
26.81	33.1105	-8.02644
26.82	33.1105	-8.0264
26.83	33.1105	-8.02637
26.84	33.1105	-8.02633
26.85	33.1105	-8.0263
26.86	33.1105	-8.02626
26.87	33.1106	-8.02622
26.88	33.1106	-8.02618
26.89	33.1106	-8.02615
26.9	33.1106	-8.02611
26.91	33.1106	-8.02607
26.92	33.1106	-8.02603
26.93	33.1106	-8.02599
26.94	33.1107	-8.02595
26.95	33.1107	-8.02591
26.96	33.1107	-8.02587
26.97	33.1107	-8.02582
26.98	33.1107	-8.02578
26.99	33.1107	-8.02574
27	33.1107	-8.0257
27.01	33.1108	-8.02566
27.02	33.1108	-8.02561
27.03	33.1108	-8.02557
27.04	33.1108	-8.02553
27.05	33.1108	-8.02548
27.06	33.1108	-8.02544
27.07	33.1109	-8.0254
27.08	33.1109	-8.02535
27.09	33.1109	-8.02531
27.1	33.1109	-8.02526
27.11	33.1109	-8.02522
27.12	33.1109	-8.02518
27.13	33.111	-8.02513
27.14	33.111	-8.02509
27.15	33.111	-8.02504
27.16	33.111	-8.025
27.17	33.111	-8.02496
27.18	33.111	-8.02491
27.19	33.111	-8.02487
27.2	33.1111	-8.02482
27.21	33.1111	-8.02478
27.22	33.1111	-8.02474
27.23	33.1111	-8.02469
27.24	33.1111	-8.02465
27.25	33.1111	-8.0246
27.26	33.1112	-8.02456
27.27	33.1112	-8.02452
27.28	33.1112	-8.02447
27.29	33.1112	-8.02443
27.3	33.1112	-8.02439
27.31	33.1112	-8.02435
27.32	33.1113	-8.0243
27.33	33.1113	-8.02426
27.34	33.1113	-8.02422
27.35	33.1113	-8.02418
27.36	33.1113	-8.02414
27.37	33.1113	-8.0241
27.38	33.1113	-8.02405
27.39	33.1114	-8.02401
27.4	33.1114	-8.02397
27.41	33.1114	-8.02393
27.42	33.1114	-8.0239
27.43	33.1114	-8.02386
27.44	33.1114	-8.02382
27.45	33.1114	-8.02378
27.46	33.1115	-8.02374
27.47	33.1115	-8.0237
27.48	33.1115	-8.02367
27.49	33.1115	-8.02363
27.5	33.1115	-8.02359
27.51	33.1115	-8.02356
27.52	33.1115	-8.02352
27.53	33.1115	-8.02349
27.54	33.1116	-8.02346
27.55	33.1116	-8.02342
27.56	33.1116	-8.02339
27.57	33.1116	-8.02336
27.58	33.1116	-8.02332
27.59	33.1116	-8.02329
27.6	33.1116	-8.02326
27.61	33.1116	-8.02323
27.62	33.1116	-8.0232
27.63	33.1117	-8.02318
27.64	33.1117	-8.02315
27.65	33.1117	-8.02312
27.66	33.1117	-8.02309
27.67	33.1117	-8.02307
27.68	33.1117	-8.02304
27.69	33.1117	-8.02302
27.7	33.1117	-8.02299
27.71	33.1117	-8.02297
27.72	33.1117	-8.02295
27.73	33.1117	-8.02293
27.74	33.1118	-8.02291
27.75	33.1118	-8.02289
27.76	33.1118	-8.02287
27.77	33.1118	-8.02285
27.78	33.1118	-8.02283
27.79	33.1118	-8.02282
27.8	33.1118	-8.0228
27.81	33.1118	-8.02279
27.82	33.1118	-8.02277
27.83	33.1118	-8.02276
27.84	33.1118	-8.02275
27.85	33.1118	-8.02274
27.86	33.1118	-8.02273
27.87	33.1118	-8.02272
27.88	33.1118	-8.02271
27.89	33.1118	-8.0227
27.9	33.1118	-8.02269
27.91	33.1118	-8.02269
27.92	33.1118	-8.02268
27.93	33.1118	-8.02268
27.94	33.1118	-8.02268
27.95	33.1118	-8.02267
27.96	33.1118	-8.02267
27.97	33.1118	-8.02267
27.98	33.1118	-8.02267
27.99	33.1118	-8.02268
28	33.1118	-8.02268
28.01	33.1118	-8.02268
28.02	33.1118	-8.02269
28.03	33.1118	-8.02269
28.04	33.1118	-8.0227
28.05	33.1118	-8.0227
28.06	33.1118	-8.02271
28.07	33.1118	-8.02272
28.08	33.1118	-8.02273
28.09	33.1118	-8.02274
28.1	33.1118	-8.02275
28.11	33.1118	-8.02276
28.12	33.1118	-8.02278
28.13	33.1118	-8.02279
28.14	33.1118	-8.02281
28.15	33.1118	-8.02282
28.16	33.1118	-8.02284
28.17	33.1118	-8.02285
