t	V	DV/V0 in %
18.69	35.7044	-0.821168
18.7	35.7044	-0.821102
18.71	35.7044	-0.821031
18.72	35.7045	-0.820955
18.73	35.7045	-0.820875
18.74	35.7045	-0.82079
18.75	35.7045	-0.820701
18.76	35.7046	-0.820608
18.77	35.7046	-0.820511
18.78	35.7047	-0.82041
18.79	35.7047	-0.820304
18.8	35.7047	-0.820195
18.81	35.7048	-0.820082
18.82	35.7048	-0.819965
18.83	35.7049	-0.819845
18.84	35.7049	-0.819721
18.85	35.7049	-0.819594
18.86	35.705	-0.819463
18.87	35.705	-0.819328
18.88	35.7051	-0.819191
18.89	35.7051	-0.81905
18.9	35.7052	-0.818906
18.91	35.7052	-0.818759
18.92	35.7053	-0.818609
18.93	35.7054	-0.818456
18.94	35.7054	-0.818301
18.95	35.7055	-0.818142
18.96	35.7055	-0.81798
18.97	35.7056	-0.817816
18.98	35.7056	-0.817649
18.99	35.7057	-0.81748
19	35.7058	-0.817308
19.01	35.7058	-0.817133
19.02	35.7059	-0.816956
19.03	35.706	-0.816777
19.04	35.706	-0.816595
19.05	35.7061	-0.816412
19.06	35.7062	-0.816225
19.07	35.7062	-0.816037
19.08	35.7063	-0.815847
19.09	35.7064	-0.815655
19.1	35.7064	-0.81546
19.11	35.7065	-0.815264
19.12	35.7066	-0.815066
19.13	35.7066	-0.814867
19.14	35.7067	-0.814666
19.15	35.7068	-0.814463
19.16	35.7069	-0.814259
19.17	35.7069	-0.814054
19.18	35.707	-0.813848
19.19	35.7071	-0.81364
19.2	35.7072	-0.813432
19.21	35.7072	-0.813223
19.22	35.7073	-0.813013
19.23	35.7074	-0.812803
19.24	35.7075	-0.812592
19.25	35.7075	-0.812381
19.26	35.7076	-0.812171
19.27	35.7077	-0.81196
19.28	35.7078	-0.81175
19.29	35.7078	-0.81154
19.3	35.7079	-0.81133
19.31	35.708	-0.811122
19.32	35.7081	-0.810915
19.33	35.7081	-0.810709
19.34	35.7082	-0.810504
19.35	35.7083	-0.810302
19.36	35.7084	-0.810101
19.37	35.7084	-0.809902
19.38	35.7085	-0.809706
19.39	35.7086	-0.809512
19.4	35.7086	-0.809321
19.41	35.7087	-0.809133
19.42	35.7088	-0.808949
19.43	35.7088	-0.808768
19.44	35.7089	-0.80859
19.45	35.709	-0.808417
19.46	35.709	-0.808248
19.47	35.7091	-0.808083
19.48	35.7091	-0.807923
19.49	35.7092	-0.807768
19.5	35.7093	-0.807618
19.51	35.7093	-0.807473
19.52	35.7094	-0.807334
19.53	35.7094	-0.8072
19.54	35.7095	-0.807072
19.55	35.7095	-0.806951
19.56	35.7095	-0.806835
19.57	35.7096	-0.806726
19.58	35.7096	-0.806624
19.59	35.7097	-0.806528
19.6	35.7097	-0.806439
19.61	35.7097	-0.806357
19.62	35.7097	-0.806282
19.63	35.7098	-0.806214
19.64	35.7098	-0.806154
19.65	35.7098	-0.806101
19.66	35.7098	-0.806055
19.67	35.7098	-0.806017
19.68	35.7098	-0.805987
19.69	35.7099	-0.805964
19.7	35.7099	-0.805949
19.71	35.7099	-0.805942
19.72	35.7099	-0.805942
19.73	35.7099	-0.80595
19.74	35.7099	-0.805966
19.75	35.7098	-0.805989
19.76	35.7098	-0.80602
19.77	35.7098	-0.806059
19.78	35.7098	-0.806105
19.79	35.7098	-0.806159
19.8	35.7098	-0.80622
19.81	35.7097	-0.806289
19.82	35.7097	-0.806364
19.83	35.7097	-0.806447
19.84	35.7096	-0.806537
19.85	35.7096	-0.806633
19.86	35.7096	-0.806736
19.87	35.7095	-0.806846
19.88	35.7095	-0.806962
19.89	35.7095	-0.807085
19.9	35.7094	-0.807213
19.91	35.7094	-0.807348
19.92	35.7093	-0.807488
19.93	35.7093	-0.807633
19.94	35.7092	-0.807784
19.95	35.7091	-0.80794
19.96	35.7091	-0.808101
19.97	35.709	-0.808267
19.98	35.709	-0.808437
19.99	35.7089	-0.808611
20	35.7088	-0.80879
20.01	35.7088	-0.808972
20.02	35.7087	-0.809157
20.03	35.7086	-0.809346
20.04	35.7086	-0.809538
20.05	35.7085	-0.809733
20.06	35.7084	-0.809931
20.07	35.7084	-0.81013
20.08	35.7083	-0.810332
20.09	35.7082	-0.810536
20.1	35.7081	-0.810741
20.11	35.7081	-0.810947
20.12	35.708	-0.811155
20.13	35.7079	-0.811364
20.14	35.7078	-0.811573
20.15	35.7078	-0.811782
20.16	35.7077	-0.811992
20.17	35.7076	-0.812202
20.18	35.7075	-0.812411
20.19	35.7075	-0.81262
20.2	35.7074	-0.812828
20.21	35.7073	-0.813036
20.22	35.7072	-0.813242
20.23	35.7072	-0.813447
20.24	35.7071	-0.81365
20.25	35.707	-0.813852
20.26	35.7069	-0.814051
20.27	35.7069	-0.814249
20.28	35.7068	-0.814444
20.29	35.7067	-0.814638
20.3	35.7067	-0.814828
20.31	35.7066	-0.815016
20.32	35.7065	-0.815201
20.33	35.7065	-0.815384
20.34	35.7064	-0.815563
20.35	35.7063	-0.815739
20.36	35.7063	-0.815912
20.37	35.7062	-0.816081
20.38	35.7062	-0.816247
20.39	35.7061	-0.816409
20.4	35.706	-0.816568
20.41	35.706	-0.816723
20.42	35.7059	-0.816874
20.43	35.7059	-0.817021
20.44	35.7058	-0.817164
20.45	35.7058	-0.817304
20.46	35.7057	-0.817439
20.47	35.7057	-0.81757
20.48	35.7056	-0.817697
20.49	35.7056	-0.81782
20.5	35.7055	-0.817939
20.51	35.7055	-0.818054
20.52	35.7055	-0.818164
20.53	35.7054	-0.81827
20.54	35.7054	-0.818372
20.55	35.7054	-0.81847
20.56	35.7053	-0.818564
20.57	35.7053	-0.818653
20.58	35.7053	-0.818738
20.59	35.7052	-0.818818
20.6	35.7052	-0.818895
20.61	35.7052	-0.818967
20.62	35.7051	-0.819035
20.63	35.7051	-0.819099
20.64	35.7051	-0.819158
20.65	35.7051	-0.819213
20.66	35.7051	-0.819265
20.67	35.705	-0.819312
20.68	35.705	-0.819354
20.69	35.705	-0.819393
20.7	35.705	-0.819428
20.71	35.705	-0.819458
20.72	35.705	-0.819484
20.73	35.705	-0.819507
20.74	35.705	-0.819525
20.75	35.705	-0.81954
20.76	35.705	-0.81955
20.77	35.705	-0.819556
20.78	35.705	-0.819559
20.79	35.705	-0.819558
20.8	35.705	-0.819552
20.81	35.705	-0.819543
20.82	35.705	-0.81953
20.83	35.705	-0.819513
20.84	35.705	-0.819493
20.85	35.705	-0.819469
20.86	35.705	-0.819441
20.87	35.705	-0.819409
20.88	35.705	-0.819373
20.89	35.705	-0.819334
20.9	35.7051	-0.819291
20.91	35.7051	-0.819245
20.92	35.7051	-0.819195
20.93	35.7051	-0.819141
20.94	35.7051	-0.819084
20.95	35.7052	-0.819023
20.96	35.7052	-0.818959
20.97	35.7052	-0.818891
20.98	35.7052	-0.81882
20.99	35.7053	-0.818745
21	35.7053	-0.818666
21.01	35.7053	-0.818584
21.02	35.7053	-0.818499
21.03	35.7054	-0.81841
21.04	35.7054	-0.818318
21.05	35.7054	-0.818222
21.06	35.7055	-0.818123
21.07	35.7055	-0.818021
21.08	35.7056	-0.817915
21.09	35.7056	-0.817806
21.1	35.7056	-0.817694
21.11	35.7057	-0.817578
21.12	35.7057	-0.81746
21.13	35.7058	-0.817338
21.14	35.7058	-0.817212
21.15	35.7059	-0.817084
21.16	35.7059	-0.816953
21.17	35.7059	-0.816818
21.18	35.706	-0.816681
21.19	35.706	-0.816541
21.2	35.7061	-0.816398
21.21	35.7061	-0.816252
21.22	35.7062	-0.816104
21.23	35.7063	-0.815952
21.24	35.7063	-0.815799
21.25	35.7064	-0.815643
21.26	35.7064	-0.815484
21.27	35.7065	-0.815324
21.28	35.7065	-0.815161
21.29	35.7066	-0.814996
21.3	35.7067	-0.81483
21.31	35.7067	-0.814662
21.32	35.7068	-0.814492
21.33	35.7068	-0.81432
21.34	35.7069	-0.814148
21.35	35.707	-0.813974
21.36	35.707	-0.813799
21.37	35.7071	-0.813623
21.38	35.7072	-0.813447
21.39	35.7072	-0.81327
21.4	35.7073	-0.813093
21.41	35.7074	-0.812916
21.42	35.7074	-0.812738
21.43	35.7075	-0.812561
21.44	35.7075	-0.812385
21.45	35.7076	-0.812209
21.46	35.7077	-0.812034
21.47	35.7077	-0.811859
21.48	35.7078	-0.811687
21.49	35.7079	-0.811515
21.5	35.7079	-0.811345
21.51	35.708	-0.811177
21.52	35.708	-0.811011
21.53	35.7081	-0.810848
21.54	35.7082	-0.810686
21.55	35.7082	-0.810528
21.56	35.7083	-0.810372
21.57	35.7083	-0.810219
21.58	35.7084	-0.810069
21.59	35.7084	-0.809923
21.6	35.7085	-0.80978
21.61	35.7085	-0.809641
21.62	35.7086	-0.809506
21.63	35.7086	-0.809375
21.64	35.7087	-0.809248
21.65	35.7087	-0.809126
21.66	35.7088	-0.809008
21.67	35.7088	-0.808894
21.68	35.7088	-0.808786
21.69	35.7089	-0.808682
21.7	35.7089	-0.808584
21.71	35.7089	-0.80849
21.72	35.709	-0.808402
21.73	35.709	-0.80832
21.74	35.709	-0.808242
21.75	35.7091	-0.80817
21.76	35.7091	-0.808104
21.77	35.7091	-0.808044
21.78	35.7091	-0.807989
21.79	35.7091	-0.80794
21.8	35.7092	-0.807897
21.81	35.7092	-0.807859
21.82	35.7092	-0.807827
21.83	35.7092	-0.807802
21.84	35.7092	-0.807782
21.85	35.7092	-0.807768
21.86	35.7092	-0.807759
21.87	35.7092	-0.807757
21.88	35.7092	-0.80776
21.89	35.7092	-0.807769
21.9	35.7092	-0.807784
21.91	35.7092	-0.807804
21.92	35.7092	-0.80783
21.93	35.7092	-0.807862
21.94	35.7092	-0.807899
21.95	35.7091	-0.807941
21.96	35.7091	-0.807989
21.97	35.7091	-0.808041
21.98	35.7091	-0.808099
21.99	35.7091	-0.808162
22	35.709	-0.80823
22.01	35.709	-0.808302
22.02	35.709	-0.808379
22.03	35.709	-0.80846
22.04	35.7089	-0.808546
22.05	35.7089	-0.808636
22.06	35.7089	-0.80873
22.07	35.7088	-0.808828
22.08	35.7088	-0.80893
22.09	35.7087	-0.809035
22.1	35.7087	-0.809144
22.11	35.7087	-0.809256
22.12	35.7086	-0.809371
22.13	35.7086	-0.80949
22.14	35.7085	-0.809611
22.15	35.7085	-0.809735
22.16	35.7085	-0.809861
22.17	35.7084	-0.80999
22.18	35.7084	-0.810121
22.19	35.7083	-0.810254
22.2	35.7083	-0.810389
22.21	35.7082	-0.810526
22.22	35.7082	-0.810664
22.23	35.7081	-0.810804
22.24	35.7081	-0.810945
22.25	35.708	-0.811087
22.26	35.708	-0.81123
22.27	35.7079	-0.811374
22.28	35.7079	-0.811519
22.29	35.7078	-0.811664
22.3	35.7077	-0.81181
22.31	35.7077	-0.811956
22.32	35.7076	-0.812102
22.33	35.7076	-0.812249
22.34	35.7075	-0.812395
22.35	35.7075	-0.812541
22.36	35.7074	-0.812687
22.37	35.7074	-0.812833
22.38	35.7073	-0.812978
22.39	35.7073	-0.813122
22.4	35.7072	-0.813266
22.41	35.7072	-0.813409
22.42	35.7071	-0.813551
22.43	35.7071	-0.813692
22.44	35.707	-0.813832
22.45	35.707	-0.813971
22.46	35.7069	-0.814109
22.47	35.7069	-0.814245
22.48	35.7068	-0.81438
22.49	35.7068	-0.814514
22.5	35.7067	-0.814646
22.51	35.7067	-0.814777
22.52	35.7066	-0.814905
22.53	35.7066	-0.815033
22.54	35.7065	-0.815158
22.55	35.7065	-0.815282
22.56	35.7065	-0.815404
22.57	35.7064	-0.815523
22.58	35.7064	-0.815641
22.59	35.7063	-0.815757
22.6	35.7063	-0.815871
22.61	35.7062	-0.815982
22.62	35.7062	-0.816092
22.63	35.7062	-0.816199
22.64	35.7061	-0.816304
22.65	35.7061	-0.816406
22.66	35.7061	-0.816507
22.67	35.706	-0.816604
22.68	35.706	-0.8167
22.69	35.706	-0.816793
22.7	35.7059	-0.816883
22.71	35.7059	-0.816971
22.72	35.7059	-0.817056
22.73	35.7058	-0.817138
22.74	35.7058	-0.817218
22.75	35.7058	-0.817295
22.76	35.7057	-0.817369
22.77	35.7057	-0.817441
22.78	35.7057	-0.81751
22.79	35.7057	-0.817576
22.8	35.7057	-0.817639
22.81	35.7056	-0.817699
22.82	35.7056	-0.817756
22.83	35.7056	-0.81781
22.84	35.7056	-0.817861
22.85	35.7056	-0.817909
22.86	35.7055	-0.817954
22.87	35.7055	-0.817996
22.88	35.7055	-0.818034
22.89	35.7055	-0.81807
22.9	35.7055	-0.818102
22.91	35.7055	-0.818131
22.92	35.7055	-0.818157
22.93	35.7055	-0.81818
22.94	35.7054	-0.818199
22.95	35.7054	-0.818215
22.96	35.7054	-0.818228
22.97	35.7054	-0.818238
22.98	35.7054	-0.818243
22.99	35.7054	-0.818246
23	35.7054	-0.818245
23.01	35.7054	-0.818241
23.02	35.7054	-0.818233
23.03	35.7054	-0.818222
23.04	35.7054	-0.818207
23.05	35.7055	-0.818189
23.06	35.7055	-0.818168
23.07	35.7055	-0.818142
23.08	35.7055	-0.818114
23.09	35.7055	-0.818081
23.1	35.7055	-0.818045
23.11	35.7055	-0.818006
23.12	35.7055	-0.817963
23.13	35.7056	-0.817917
23.14	35.7056	-0.817867
23.15	35.7056	-0.817813
23.16	35.7056	-0.817756
23.17	35.7056	-0.817695
23.18	35.7057	-0.817631
23.19	35.7057	-0.817563
23.2	35.7057	-0.817492
23.21	35.7057	-0.817418
23.22	35.7058	-0.81734
23.23	35.7058	-0.817259
23.24	35.7058	-0.817174
23.25	35.7058	-0.817086
23.26	35.7059	-0.816995
23.27	35.7059	-0.816901
23.28	35.706	-0.816804
23.29	35.706	-0.816704
23.3	35.706	-0.8166
23.31	35.7061	-0.816494
23.32	35.7061	-0.816385
23.33	35.7061	-0.816273
23.34	35.7062	-0.816159
23.35	35.7062	-0.816042
23.36	35.7063	-0.815923
23.37	35.7063	-0.815801
23.38	35.7064	-0.815677
23.39	35.7064	-0.815551
23.4	35.7064	-0.815423
23.41	35.7065	-0.815293
23.42	35.7065	-0.815162
23.43	35.7066	-0.815028
23.44	35.7066	-0.814894
23.45	35.7067	-0.814758
23.46	35.7067	-0.81462
23.47	35.7068	-0.814482
23.48	35.7068	-0.814343
23.49	35.7069	-0.814203
23.5	35.7069	-0.814062
23.51	35.707	-0.813921
23.52	35.707	-0.81378
23.53	35.7071	-0.813639
23.54	35.7071	-0.813497
23.55	35.7072	-0.813356
23.56	35.7072	-0.813215
23.57	35.7073	-0.813075
23.58	35.7073	-0.812935
23.59	35.7074	-0.812797
23.6	35.7074	-0.812659
23.61	35.7075	-0.812522
23.62	35.7075	-0.812386
23.63	35.7076	-0.812252
23.64	35.7076	-0.81212
23.65	35.7077	-0.811989
23.66	35.7077	-0.81186
23.67	35.7078	-0.811734
23.68	35.7078	-0.811609
23.69	35.7079	-0.811487
23.7	35.7079	-0.811367
23.71	35.708	-0.811249
23.72	35.708	-0.811134
23.73	35.708	-0.811022
23.74	35.7081	-0.810913
23.75	35.7081	-0.810807
23.76	35.7081	-0.810704
23.77	35.7082	-0.810604
23.78	35.7082	-0.810508
23.79	35.7083	-0.810415
23.8	35.7083	-0.810325
23.81	35.7083	-0.810239
23.82	35.7083	-0.810156
23.83	35.7084	-0.810077
23.84	35.7084	-0.810002
23.85	35.7084	-0.809931
23.86	35.7084	-0.809863
23.87	35.7085	-0.8098
23.88	35.7085	-0.80974
23.89	35.7085	-0.809684
23.9	35.7085	-0.809633
23.91	35.7086	-0.809585
23.92	35.7086	-0.809541
23.93	35.7086	-0.809501
23.94	35.7086	-0.809466
23.95	35.7086	-0.809434
23.96	35.7086	-0.809406
23.97	35.7086	-0.809382
23.98	35.7086	-0.809363
23.99	35.7086	-0.809347
24	35.7086	-0.809335
24.01	35.7086	-0.809327
24.02	35.7086	-0.809323
24.03	35.7086	-0.809323
24.04	35.7086	-0.809326
24.05	35.7086	-0.809333
24.06	35.7086	-0.809344
24.07	35.7086	-0.809358
24.08	35.7086	-0.809376
24.09	35.7086	-0.809398
24.1	35.7086	-0.809423
24.11	35.7086	-0.809451
24.12	35.7086	-0.809483
24.13	35.7086	-0.809518
24.14	35.7086	-0.809556
24.15	35.7085	-0.809597
24.16	35.7085	-0.809641
24.17	35.7085	-0.809688
24.18	35.7085	-0.809737
24.19	35.7085	-0.80979
24.2	35.7085	-0.809845
24.21	35.7084	-0.809903
24.22	35.7084	-0.809963
24.23	35.7084	-0.810026
24.24	35.7084	-0.810091
24.25	35.7083	-0.810159
24.26	35.7083	-0.810228
24.27	35.7083	-0.8103
24.28	35.7083	-0.810374
24.29	35.7082	-0.81045
24.3	35.7082	-0.810527
24.31	35.7082	-0.810607
24.32	35.7082	-0.810688
24.33	35.7081	-0.810771
24.34	35.7081	-0.810856
24.35	35.7081	-0.810942
24.36	35.708	-0.811029
24.37	35.708	-0.811118
24.38	35.708	-0.811208
24.39	35.7079	-0.8113
24.4	35.7079	-0.811393
24.41	35.7079	-0.811487
24.42	35.7078	-0.811582
24.43	35.7078	-0.811678
24.44	35.7078	-0.811775
24.45	35.7077	-0.811873
24.46	35.7077	-0.811971
24.47	35.7077	-0.812071
24.48	35.7076	-0.812171
24.49	35.7076	-0.812272
24.5	35.7075	-0.812373
24.51	35.7075	-0.812476
24.52	35.7075	-0.812578
24.53	35.7074	-0.812681
24.54	35.7074	-0.812785
24.55	35.7074	-0.812888
24.56	35.7073	-0.812992
24.57	35.7073	-0.813097
24.58	35.7072	-0.813201
24.59	35.7072	-0.813306
24.6	35.7072	-0.81341
24.61	35.7071	-0.813515
24.62	35.7071	-0.813619
24.63	35.7071	-0.813723
24.64	35.707	-0.813828
24.65	35.707	-0.813931
24.66	35.7069	-0.814035
24.67	35.7069	-0.814138
24.68	35.7069	-0.814241
24.69	35.7068	-0.814343
24.7	35.7068	-0.814444
24.71	35.7068	-0.814545
24.72	35.7067	-0.814645
24.73	35.7067	-0.814745
24.74	35.7067	-0.814843
24.75	35.7066	-0.814941
24.76	35.7066	-0.815037
24.77	35.7066	-0.815133
24.78	35.7065	-0.815227
24.79	35.7065	-0.81532
24.8	35.7065	-0.815412
24.81	35.7064	-0.815502
24.82	35.7064	-0.815591
24.83	35.7064	-0.815678
24.84	35.7063	-0.815764
24.85	35.7063	-0.815849
24.86	35.7063	-0.815931
24.87	35.7062	-0.816012
24.88	35.7062	-0.816091
24.89	35.7062	-0.816168
24.9	35.7062	-0.816243
24.91	35.7061	-0.816315
24.92	35.7061	-0.816386
24.93	35.7061	-0.816455
24.94	35.7061	-0.816521
24.95	35.706	-0.816585
24.96	35.706	-0.816646
24.97	35.706	-0.816705
24.98	35.706	-0.816762
24.99	35.7059	-0.816816
25	35.7059	-0.816867
25.01	35.7059	-0.816916
25.02	35.7059	-0.816962
25.03	35.7059	-0.817005
25.04	35.7059	-0.817045
25.05	35.7059	-0.817082
25.06	35.7058	-0.817117
25.07	35.7058	-0.817148
25.08	35.7058	-0.817176
25.09	35.7058	-0.817201
25.1	35.7058	-0.817223
25.11	35.7058	-0.817242
25.12	35.7058	-0.817258
25.13	35.7058	-0.817271
25.14	35.7058	-0.81728
25.15	35.7058	-0.817286
25.16	35.7058	-0.817288
25.17	35.7058	-0.817288
25.18	35.7058	-0.817284
25.19	35.7058	-0.817276
25.2	35.7058	-0.817266
25.21	35.7058	-0.817251
25.22	35.7058	-0.817234
25.23	35.7058	-0.817213
25.24	35.7058	-0.817189
25.25	35.7058	-0.817161
25.26	35.7058	-0.817131
25.27	35.7058	-0.817096
25.28	35.7059	-0.817059
25.29	35.7059	-0.817018
25.3	35.7059	-0.816974
25.31	35.7059	-0.816927
25.32	35.7059	-0.816877
25.33	35.7059	-0.816824
25.34	35.706	-0.816767
25.35	35.706	-0.816708
25.36	35.706	-0.816645
25.37	35.706	-0.81658
25.38	35.7061	-0.816512
25.39	35.7061	-0.816441
25.4	35.7061	-0.816368
25.41	35.7061	-0.816292
25.42	35.7062	-0.816213
25.43	35.7062	-0.816132
25.44	35.7062	-0.816049
25.45	35.7063	-0.815963
25.46	35.7063	-0.815876
25.47	35.7063	-0.815786
25.48	35.7064	-0.815695
25.49	35.7064	-0.815601
25.5	35.7064	-0.815506
25.51	35.7065	-0.815409
25.52	35.7065	-0.815311
25.53	35.7065	-0.815211
25.54	35.7066	-0.815111
25.55	35.7066	-0.815009
25.56	35.7066	-0.814906
25.57	35.7067	-0.814802
25.58	35.7067	-0.814697
25.59	35.7067	-0.814592
25.6	35.7068	-0.814486
25.61	35.7068	-0.81438
25.62	35.7069	-0.814273
25.63	35.7069	-0.814166
25.64	35.7069	-0.814059
25.65	35.707	-0.813953
25.66	35.707	-0.813846
25.67	35.7071	-0.81374
25.68	35.7071	-0.813634
25.69	35.7071	-0.813529
25.7	35.7072	-0.813424
25.71	35.7072	-0.81332
25.72	35.7072	-0.813217
25.73	35.7073	-0.813115
25.74	35.7073	-0.813013
25.75	35.7074	-0.812913
25.76	35.7074	-0.812815
25.77	35.7074	-0.812717
25.78	35.7075	-0.812621
25.79	35.7075	-0.812527
25.8	35.7075	-0.812434
25.81	35.7076	-0.812343
25.82	35.7076	-0.812253
25.83	35.7076	-0.812166
25.84	35.7077	-0.81208
25.85	35.7077	-0.811996
25.86	35.7077	-0.811915
25.87	35.7077	-0.811835
25.88	35.7078	-0.811757
25.89	35.7078	-0.811682
25.9	35.7078	-0.811609
25.91	35.7078	-0.811538
25.92	35.7079	-0.811469
25.93	35.7079	-0.811403
25.94	35.7079	-0.811339
25.95	35.7079	-0.811278
25.96	35.708	-0.811219
25.97	35.708	-0.811162
25.98	35.708	-0.811108
25.99	35.708	-0.811056
26	35.708	-0.811007
26.01	35.7081	-0.81096
26.02	35.7081	-0.810916
26.03	35.7081	-0.810874
26.04	35.7081	-0.810835
26.05	35.7081	-0.810798
26.06	35.7081	-0.810764
26.07	35.7081	-0.810732
26.08	35.7081	-0.810703
26.09	35.7082	-0.810676
26.1	35.7082	-0.810651
26.11	35.7082	-0.810629
26.12	35.7082	-0.810609
26.13	35.7082	-0.810592
26.14	35.7082	-0.810577
26.15	35.7082	-0.810564
26.16	35.7082	-0.810553
26.17	35.7082	-0.810545
26.18	35.7082	-0.810539
26.19	35.7082	-0.810536
26.2	35.7082	-0.810534
26.21	35.7082	-0.810534
