t	V	DV/V0 in %
36.93	34.0249	-5.48643
36.94	34.0249	-5.48628
36.95	34.025	-5.48613
36.96	34.025	-5.48599
36.97	34.0251	-5.48584
36.98	34.0252	-5.4857
36.99	34.0252	-5.48555
37	34.0253	-5.48541
37.01	34.0253	-5.48527
37.02	34.0254	-5.48513
37.03	34.0254	-5.48499
37.04	34.0255	-5.48485
37.05	34.0255	-5.48471
37.06	34.0256	-5.48458
37.07	34.0256	-5.48444
37.08	34.0257	-5.48431
37.09	34.0257	-5.48418
37.1	34.0257	-5.48404
37.11	34.0258	-5.48392
37.12	34.0258	-5.48379
37.13	34.0259	-5.48366
37.14	34.0259	-5.48354
37.15	34.026	-5.48342
37.16	34.026	-5.48329
37.17	34.0261	-5.48318
37.18	34.0261	-5.48306
37.19	34.0261	-5.48294
37.2	34.0262	-5.48283
37.21	34.0262	-5.48272
37.22	34.0263	-5.48261
37.23	34.0263	-5.4825
37.24	34.0263	-5.48239
37.25	34.0264	-5.48229
37.26	34.0264	-5.48219
37.27	34.0264	-5.48209
37.28	34.0265	-5.48199
37.29	34.0265	-5.4819
37.3	34.0266	-5.48181
37.31	34.0266	-5.48171
37.32	34.0266	-5.48163
37.33	34.0266	-5.48154
37.34	34.0267	-5.48146
37.35	34.0267	-5.48138
37.36	34.0267	-5.4813
37.37	34.0268	-5.48122
37.38	34.0268	-5.48115
37.39	34.0268	-5.48108
37.4	34.0268	-5.48101
37.41	34.0269	-5.48094
37.42	34.0269	-5.48088
37.43	34.0269	-5.48082
37.44	34.0269	-5.48076
37.45	34.0269	-5.4807
37.46	34.027	-5.48065
37.47	34.027	-5.4806
37.48	34.027	-5.48055
37.49	34.027	-5.4805
37.5	34.027	-5.48046
37.51	34.027	-5.48042
37.52	34.0271	-5.48039
37.53	34.0271	-5.48035
37.54	34.0271	-5.48032
37.55	34.0271	-5.48029
37.56	34.0271	-5.48026
37.57	34.0271	-5.48024
37.58	34.0271	-5.48022
37.59	34.0271	-5.4802
37.6	34.0271	-5.48019
37.61	34.0271	-5.48017
37.62	34.0271	-5.48016
37.63	34.0271	-5.48016
37.64	34.0271	-5.48015
37.65	34.0271	-5.48015
37.66	34.0271	-5.48015
37.67	34.0271	-5.48016
37.68	34.0271	-5.48017
37.69	34.0271	-5.48018
37.7	34.0271	-5.48019
37.71	34.0271	-5.4802
37.72	34.0271	-5.48022
37.73	34.0271	-5.48024
37.74	34.0271	-5.48027
37.75	34.0271	-5.48029
37.76	34.0271	-5.48032
37.77	34.0271	-5.48035
37.78	34.0271	-5.48039
37.79	34.027	-5.48042
37.8	34.027	-5.48046
37.81	34.027	-5.48051
37.82	34.027	-5.48055
37.83	34.027	-5.4806
37.84	34.027	-5.48065
37.85	34.0269	-5.4807
37.86	34.0269	-5.48076
37.87	34.0269	-5.48081
37.88	34.0269	-5.48088
37.89	34.0269	-5.48094
37.9	34.0268	-5.481
37.91	34.0268	-5.48107
37.92	34.0268	-5.48114
37.93	34.0268	-5.48121
37.94	34.0267	-5.48129
37.95	34.0267	-5.48136
37.96	34.0267	-5.48144
37.97	34.0267	-5.48153
37.98	34.0266	-5.48161
37.99	34.0266	-5.4817
38	34.0266	-5.48178
38.01	34.0265	-5.48187
38.02	34.0265	-5.48197
38.03	34.0265	-5.48206
38.04	34.0264	-5.48216
38.05	34.0264	-5.48226
38.06	34.0264	-5.48236
38.07	34.0263	-5.48246
38.08	34.0263	-5.48256
38.09	34.0262	-5.48267
38.1	34.0262	-5.48278
38.11	34.0262	-5.48289
38.12	34.0261	-5.483
38.13	34.0261	-5.48311
38.14	34.026	-5.48323
38.15	34.026	-5.48334
38.16	34.026	-5.48346
38.17	34.0259	-5.48358
38.18	34.0259	-5.4837
38.19	34.0258	-5.48382
38.2	34.0258	-5.48395
38.21	34.0257	-5.48407
38.22	34.0257	-5.4842
38.23	34.0256	-5.48433
38.24	34.0256	-5.48446
38.25	34.0255	-5.48459
38.26	34.0255	-5.48472
38.27	34.0255	-5.48485
38.28	34.0254	-5.48498
38.29	34.0254	-5.48512
38.3	34.0253	-5.48525
38.31	34.0253	-5.48539
38.32	34.0252	-5.48553
38.33	34.0252	-5.48566
38.34	34.0251	-5.4858
38.35	34.0251	-5.48594
38.36	34.025	-5.48608
38.37	34.025	-5.48622
38.38	34.0249	-5.48636
38.39	34.0249	-5.48651
38.4	34.0248	-5.48665
38.41	34.0248	-5.48679
38.42	34.0247	-5.48693
38.43	34.0247	-5.48708
38.44	34.0246	-5.48722
38.45	34.0245	-5.48736
38.46	34.0245	-5.48751
38.47	34.0244	-5.48765
38.48	34.0244	-5.4878
38.49	34.0243	-5.48794
38.5	34.0243	-5.48808
38.51	34.0242	-5.48823
38.52	34.0242	-5.48837
38.53	34.0241	-5.48852
38.54	34.0241	-5.48866
38.55	34.024	-5.4888
38.56	34.024	-5.48895
38.57	34.0239	-5.48909
38.58	34.0239	-5.48923
38.59	34.0238	-5.48937
38.6	34.0238	-5.48951
38.61	34.0237	-5.48965
38.62	34.0237	-5.48979
38.63	34.0236	-5.48993
38.64	34.0236	-5.49007
38.65	34.0235	-5.49021
38.66	34.0235	-5.49035
38.67	34.0234	-5.49048
38.68	34.0234	-5.49062
38.69	34.0233	-5.49075
38.7	34.0233	-5.49088
38.71	34.0232	-5.49102
38.72	34.0232	-5.49115
38.73	34.0231	-5.49128
38.74	34.0231	-5.49141
38.75	34.023	-5.49154
38.76	34.023	-5.49166
38.77	34.023	-5.49179
38.78	34.0229	-5.49191
38.79	34.0229	-5.49203
38.8	34.0228	-5.49216
38.81	34.0228	-5.49228
38.82	34.0227	-5.49239
38.83	34.0227	-5.49251
38.84	34.0227	-5.49263
38.85	34.0226	-5.49274
38.86	34.0226	-5.49285
38.87	34.0225	-5.49296
38.88	34.0225	-5.49307
38.89	34.0225	-5.49318
38.9	34.0224	-5.49328
38.91	34.0224	-5.49338
38.92	34.0223	-5.49349
38.93	34.0223	-5.49359
38.94	34.0223	-5.49368
38.95	34.0222	-5.49378
38.96	34.0222	-5.49387
38.97	34.0222	-5.49396
38.98	34.0221	-5.49405
38.99	34.0221	-5.49414
39	34.0221	-5.49423
39.01	34.022	-5.49431
39.02	34.022	-5.49439
39.03	34.022	-5.49447
39.04	34.022	-5.49455
39.05	34.0219	-5.49462
39.06	34.0219	-5.49469
39.07	34.0219	-5.49476
39.08	34.0219	-5.49483
39.09	34.0218	-5.4949
39.1	34.0218	-5.49496
39.11	34.0218	-5.49502
39.12	34.0218	-5.49508
39.13	34.0218	-5.49514
39.14	34.0217	-5.49519
39.15	34.0217	-5.49524
39.16	34.0217	-5.49529
39.17	34.0217	-5.49534
39.18	34.0217	-5.49538
39.19	34.0216	-5.49542
39.2	34.0216	-5.49546
39.21	34.0216	-5.4955
39.22	34.0216	-5.49553
39.23	34.0216	-5.49556
39.24	34.0216	-5.49559
39.25	34.0216	-5.49562
39.26	34.0216	-5.49564
39.27	34.0216	-5.49566
39.28	34.0216	-5.49568
39.29	34.0215	-5.4957
39.3	34.0215	-5.49571
39.31	34.0215	-5.49572
39.32	34.0215	-5.49573
39.33	34.0215	-5.49574
39.34	34.0215	-5.49574
39.35	34.0215	-5.49574
39.36	34.0215	-5.49574
39.37	34.0215	-5.49574
39.38	34.0215	-5.49573
39.39	34.0215	-5.49572
39.4	34.0215	-5.49571
39.41	34.0216	-5.49569
39.42	34.0216	-5.49568
39.43	34.0216	-5.49566
39.44	34.0216	-5.49563
39.45	34.0216	-5.49561
39.46	34.0216	-5.49558
39.47	34.0216	-5.49555
39.48	34.0216	-5.49552
39.49	34.0216	-5.49549
39.5	34.0216	-5.49545
39.51	34.0217	-5.49541
39.52	34.0217	-5.49537
39.53	34.0217	-5.49532
39.54	34.0217	-5.49528
39.55	34.0217	-5.49523
39.56	34.0217	-5.49518
39.57	34.0218	-5.49512
39.58	34.0218	-5.49507
39.59	34.0218	-5.49501
39.6	34.0218	-5.49495
39.61	34.0218	-5.49489
39.62	34.0219	-5.49482
39.63	34.0219	-5.49475
39.64	34.0219	-5.49468
39.65	34.0219	-5.49461
39.66	34.022	-5.49454
39.67	34.022	-5.49446
39.68	34.022	-5.49438
39.69	34.0221	-5.4943
39.7	34.0221	-5.49422
39.71	34.0221	-5.49414
39.72	34.0221	-5.49405
39.73	34.0222	-5.49396
39.74	34.0222	-5.49387
39.75	34.0222	-5.49378
39.76	34.0223	-5.49369
39.77	34.0223	-5.49359
39.78	34.0223	-5.4935
39.79	34.0224	-5.4934
39.8	34.0224	-5.4933
39.81	34.0225	-5.49319
39.82	34.0225	-5.49309
39.83	34.0225	-5.49298
39.84	34.0226	-5.49288
39.85	34.0226	-5.49277
39.86	34.0226	-5.49266
39.87	34.0227	-5.49255
39.88	34.0227	-5.49243
39.89	34.0228	-5.49232
39.9	34.0228	-5.4922
39.91	34.0229	-5.49208
39.92	34.0229	-5.49197
39.93	34.0229	-5.49185
39.94	34.023	-5.49172
39.95	34.023	-5.4916
39.96	34.0231	-5.49148
39.97	34.0231	-5.49135
39.98	34.0232	-5.49123
39.99	34.0232	-5.4911
40	34.0232	-5.49098
40.01	34.0233	-5.49085
40.02	34.0233	-5.49072
40.03	34.0234	-5.49059
40.04	34.0234	-5.49046
40.05	34.0235	-5.49033
40.06	34.0235	-5.49019
40.07	34.0236	-5.49006
40.08	34.0236	-5.48993
40.09	34.0237	-5.48979
40.1	34.0237	-5.48966
40.11	34.0238	-5.48952
40.12	34.0238	-5.48939
40.13	34.0239	-5.48925
40.14	34.0239	-5.48911
40.15	34.024	-5.48898
40.16	34.024	-5.48884
40.17	34.0241	-5.4887
40.18	34.0241	-5.48857
40.19	34.0242	-5.48843
40.2	34.0242	-5.48829
40.21	34.0243	-5.48815
40.22	34.0243	-5.48802
40.23	34.0244	-5.48788
40.24	34.0244	-5.48774
40.25	34.0245	-5.4876
40.26	34.0245	-5.48747
40.27	34.0246	-5.48733
40.28	34.0246	-5.48719
40.29	34.0247	-5.48706
40.3	34.0247	-5.48692
40.31	34.0248	-5.48679
40.32	34.0248	-5.48665
40.33	34.0249	-5.48652
40.34	34.0249	-5.48638
40.35	34.025	-5.48625
40.36	34.025	-5.48611
40.37	34.025	-5.48598
40.38	34.0251	-5.48585
40.39	34.0251	-5.48572
40.4	34.0252	-5.48559
40.41	34.0252	-5.48546
40.42	34.0253	-5.48533
40.43	34.0253	-5.4852
40.44	34.0254	-5.48508
40.45	34.0254	-5.48495
40.46	34.0255	-5.48483
40.47	34.0255	-5.4847
40.48	34.0256	-5.48458
40.49	34.0256	-5.48446
40.5	34.0256	-5.48434
40.51	34.0257	-5.48422
40.52	34.0257	-5.4841
40.53	34.0258	-5.48398
40.54	34.0258	-5.48387
40.55	34.0258	-5.48375
40.56	34.0259	-5.48364
40.57	34.0259	-5.48353
40.58	34.026	-5.48342
40.59	34.026	-5.48331
40.6	34.026	-5.4832
40.61	34.0261	-5.4831
40.62	34.0261	-5.48299
40.63	34.0262	-5.48289
40.64	34.0262	-5.48279
40.65	34.0262	-5.48269
40.66	34.0263	-5.48259
40.67	34.0263	-5.4825
40.68	34.0263	-5.4824
40.69	34.0264	-5.48231
40.7	34.0264	-5.48222
40.71	34.0264	-5.48213
40.72	34.0265	-5.48205
40.73	34.0265	-5.48196
40.74	34.0265	-5.48188
40.75	34.0266	-5.4818
40.76	34.0266	-5.48172
40.77	34.0266	-5.48164
40.78	34.0266	-5.48157
40.79	34.0267	-5.48149
40.8	34.0267	-5.48142
40.81	34.0267	-5.48135
40.82	34.0267	-5.48129
40.83	34.0268	-5.48122
40.84	34.0268	-5.48116
40.85	34.0268	-5.4811
40.86	34.0268	-5.48104
40.87	34.0268	-5.48098
40.88	34.0269	-5.48093
40.89	34.0269	-5.48087
40.9	34.0269	-5.48082
40.91	34.0269	-5.48078
40.92	34.0269	-5.48073
40.93	34.027	-5.48069
40.94	34.027	-5.48065
40.95	34.027	-5.48061
40.96	34.027	-5.48057
40.97	34.027	-5.48054
40.98	34.027	-5.4805
40.99	34.027	-5.48047
41	34.027	-5.48045
41.01	34.027	-5.48042
41.02	34.0271	-5.4804
41.03	34.0271	-5.48038
41.04	34.0271	-5.48036
41.05	34.0271	-5.48034
41.06	34.0271	-5.48033
41.07	34.0271	-5.48032
41.08	34.0271	-5.48031
41.09	34.0271	-5.4803
41.1	34.0271	-5.4803
41.11	34.0271	-5.48029
41.12	34.0271	-5.48029
41.13	34.0271	-5.4803
41.14	34.0271	-5.4803
41.15	34.0271	-5.48031
41.16	34.0271	-5.48032
41.17	34.0271	-5.48033
41.18	34.0271	-5.48034
41.19	34.0271	-5.48036
41.2	34.0271	-5.48037
41.21	34.0271	-5.4804
41.22	34.0271	-5.48042
41.23	34.027	-5.48044
41.24	34.027	-5.48047
41.25	34.027	-5.4805
41.26	34.027	-5.48053
41.27	34.027	-5.48056
41.28	34.027	-5.4806
41.29	34.027	-5.48064
41.3	34.027	-5.48068
41.31	34.0269	-5.48072
41.32	34.0269	-5.48076
41.33	34.0269	-5.48081
41.34	34.0269	-5.48086
41.35	34.0269	-5.48091
41.36	34.0269	-5.48096
41.37	34.0268	-5.48101
41.38	34.0268	-5.48107
41.39	34.0268	-5.48113
41.4	34.0268	-5.48119
41.41	34.0268	-5.48125
41.42	34.0267	-5.48131
41.43	34.0267	-5.48138
41.44	34.0267	-5.48145
41.45	34.0267	-5.48152
41.46	34.0266	-5.48159
41.47	34.0266	-5.48166
41.48	34.0266	-5.48174
41.49	34.0265	-5.48181
41.5	34.0265	-5.48189
41.51	34.0265	-5.48197
41.52	34.0265	-5.48205
41.53	34.0264	-5.48213
41.54	34.0264	-5.48222
41.55	34.0264	-5.48231
41.56	34.0263	-5.48239
41.57	34.0263	-5.48248
41.58	34.0263	-5.48257
41.59	34.0262	-5.48267
41.6	34.0262	-5.48276
41.61	34.0262	-5.48285
41.62	34.0261	-5.48295
41.63	34.0261	-5.48305
41.64	34.0261	-5.48315
41.65	34.026	-5.48325
41.66	34.026	-5.48335
41.67	34.026	-5.48345
41.68	34.0259	-5.48355
41.69	34.0259	-5.48366
41.7	34.0258	-5.48377
41.71	34.0258	-5.48387
41.72	34.0258	-5.48398
41.73	34.0257	-5.48409
41.74	34.0257	-5.4842
41.75	34.0256	-5.48431
41.76	34.0256	-5.48442
41.77	34.0256	-5.48453
41.78	34.0255	-5.48465
41.79	34.0255	-5.48476
41.8	34.0254	-5.48488
41.81	34.0254	-5.48499
41.82	34.0254	-5.48511
41.83	34.0253	-5.48522
41.84	34.0253	-5.48534
41.85	34.0252	-5.48546
41.86	34.0252	-5.48558
41.87	34.0252	-5.4857
41.88	34.0251	-5.48581
41.89	34.0251	-5.48593
41.9	34.025	-5.48605
41.91	34.025	-5.48617
41.92	34.0249	-5.48629
41.93	34.0249	-5.48641
41.94	34.0248	-5.48654
41.95	34.0248	-5.48666
41.96	34.0248	-5.48678
41.97	34.0247	-5.4869
41.98	34.0247	-5.48702
41.99	34.0246	-5.48714
42	34.0246	-5.48726
42.01	34.0245	-5.48738
42.02	34.0245	-5.48751
42.03	34.0245	-5.48763
42.04	34.0244	-5.48775
42.05	34.0244	-5.48787
42.06	34.0243	-5.48799
42.07	34.0243	-5.48811
42.08	34.0242	-5.48823
42.09	34.0242	-5.48835
42.1	34.0242	-5.48847
42.11	34.0241	-5.48858
42.12	34.0241	-5.4887
42.13	34.024	-5.48882
42.14	34.024	-5.48894
42.15	34.0239	-5.48905
42.16	34.0239	-5.48917
42.17	34.0239	-5.48928
42.18	34.0238	-5.4894
42.19	34.0238	-5.48951
42.2	34.0237	-5.48963
42.21	34.0237	-5.48974
42.22	34.0237	-5.48985
42.23	34.0236	-5.48996
42.24	34.0236	-5.49007
42.25	34.0235	-5.49018
42.26	34.0235	-5.49029
42.27	34.0235	-5.4904
42.28	34.0234	-5.4905
42.29	34.0234	-5.49061
42.3	34.0233	-5.49071
42.31	34.0233	-5.49081
42.32	34.0233	-5.49091
42.33	34.0232	-5.49102
42.34	34.0232	-5.49111
42.35	34.0232	-5.49121
42.36	34.0231	-5.49131
42.37	34.0231	-5.49141
42.38	34.0231	-5.4915
42.39	34.023	-5.49159
42.4	34.023	-5.49169
42.41	34.023	-5.49178
42.42	34.0229	-5.49187
42.43	34.0229	-5.49195
42.44	34.0229	-5.49204
42.45	34.0228	-5.49212
42.46	34.0228	-5.49221
42.47	34.0228	-5.49229
42.48	34.0227	-5.49237
42.49	34.0227	-5.49245
42.5	34.0227	-5.49253
42.51	34.0227	-5.4926
42.52	34.0226	-5.49268
42.53	34.0226	-5.49275
42.54	34.0226	-5.49282
42.55	34.0226	-5.49289
42.56	34.0225	-5.49296
42.57	34.0225	-5.49302
42.58	34.0225	-5.49309
42.59	34.0225	-5.49315
42.6	34.0224	-5.49321
42.61	34.0224	-5.49327
42.62	34.0224	-5.49333
42.63	34.0224	-5.49338
42.64	34.0224	-5.49343
42.65	34.0223	-5.49349
42.66	34.0223	-5.49354
42.67	34.0223	-5.49358
42.68	34.0223	-5.49363
42.69	34.0223	-5.49368
42.7	34.0223	-5.49372
42.71	34.0222	-5.49376
42.72	34.0222	-5.4938
42.73	34.0222	-5.49383
42.74	34.0222	-5.49387
42.75	34.0222	-5.4939
42.76	34.0222	-5.49393
42.77	34.0222	-5.49396
42.78	34.0222	-5.49399
42.79	34.0222	-5.49402
42.8	34.0221	-5.49404
42.81	34.0221	-5.49406
42.82	34.0221	-5.49408
42.83	34.0221	-5.4941
42.84	34.0221	-5.49412
42.85	34.0221	-5.49413
42.86	34.0221	-5.49414
42.87	34.0221	-5.49415
42.88	34.0221	-5.49416
42.89	34.0221	-5.49417
42.9	34.0221	-5.49417
42.91	34.0221	-5.49418
42.92	34.0221	-5.49418
42.93	34.0221	-5.49417
42.94	34.0221	-5.49417
42.95	34.0221	-5.49417
42.96	34.0221	-5.49416
42.97	34.0221	-5.49415
42.98	34.0221	-5.49414
42.99	34.0221	-5.49413
43	34.0221	-5.49411
43.01	34.0221	-5.4941
43.02	34.0221	-5.49408
43.03	34.0221	-5.49406
43.04	34.0221	-5.49404
43.05	34.0222	-5.49402
43.06	34.0222	-5.49399
43.07	34.0222	-5.49396
43.08	34.0222	-5.49393
43.09	34.0222	-5.4939
43.1	34.0222	-5.49387
43.11	34.0222	-5.49384
43.12	34.0222	-5.4938
43.13	34.0222	-5.49377
43.14	34.0223	-5.49373
43.15	34.0223	-5.49369
43.16	34.0223	-5.49364
43.17	34.0223	-5.4936
43.18	34.0223	-5.49355
43.19	34.0223	-5.49351
43.2	34.0224	-5.49346
43.21	34.0224	-5.49341
43.22	34.0224	-5.49336
43.23	34.0224	-5.4933
43.24	34.0224	-5.49325
43.25	34.0225	-5.49319
43.26	34.0225	-5.49314
43.27	34.0225	-5.49308
43.28	34.0225	-5.49302
43.29	34.0225	-5.49295
43.3	34.0226	-5.49289
43.31	34.0226	-5.49283
43.32	34.0226	-5.49276
43.33	34.0226	-5.49269
43.34	34.0227	-5.49263
43.35	34.0227	-5.49256
43.36	34.0227	-5.49249
43.37	34.0227	-5.49241
43.38	34.0228	-5.49234
43.39	34.0228	-5.49227
43.4	34.0228	-5.49219
43.41	34.0228	-5.49211
43.42	34.0229	-5.49204
43.43	34.0229	-5.49196
43.44	34.0229	-5.49188
43.45	34.023	-5.4918
43.46	34.023	-5.49172
43.47	34.023	-5.49163
43.48	34.023	-5.49155
43.49	34.0231	-5.49147
43.5	34.0231	-5.49138
43.51	34.0231	-5.4913
43.52	34.0232	-5.49121
43.53	34.0232	-5.49112
43.54	34.0232	-5.49103
43.55	34.0233	-5.49095
43.56	34.0233	-5.49086
43.57	34.0233	-5.49077
43.58	34.0234	-5.49068
43.59	34.0234	-5.49058
43.6	34.0234	-5.49049
43.61	34.0235	-5.4904
43.62	34.0235	-5.49031
43.63	34.0235	-5.49021
43.64	34.0236	-5.49012
43.65	34.0236	-5.49003
43.66	34.0236	-5.48993
43.67	34.0237	-5.48984
43.68	34.0237	-5.48974
43.69	34.0237	-5.48965
43.7	34.0238	-5.48955
43.71	34.0238	-5.48946
43.72	34.0238	-5.48936
43.73	34.0239	-5.48926
43.74	34.0239	-5.48917
43.75	34.0239	-5.48907
43.76	34.024	-5.48897
43.77	34.024	-5.48888
43.78	34.024	-5.48878
43.79	34.0241	-5.48868
43.8	34.0241	-5.48859
43.81	34.0241	-5.48849
43.82	34.0242	-5.4884
43.83	34.0242	-5.4883
43.84	34.0242	-5.4882
43.85	34.0243	-5.48811
43.86	34.0243	-5.48801
43.87	34.0244	-5.48792
43.88	34.0244	-5.48782
43.89	34.0244	-5.48773
43.9	34.0245	-5.48763
43.91	34.0245	-5.48754
43.92	34.0245	-5.48744
43.93	34.0246	-5.48735
43.94	34.0246	-5.48726
43.95	34.0246	-5.48717
43.96	34.0247	-5.48707
43.97	34.0247	-5.48698
43.98	34.0247	-5.48689
43.99	34.0248	-5.4868
44	34.0248	-5.48671
44.01	34.0248	-5.48662
44.02	34.0248	-5.48654
44.03	34.0249	-5.48645
44.04	34.0249	-5.48636
44.05	34.0249	-5.48628
44.06	34.025	-5.48619
44.07	34.025	-5.48611
44.08	34.025	-5.48602
44.09	34.0251	-5.48594
44.1	34.0251	-5.48586
44.11	34.0251	-5.48578
44.12	34.0252	-5.4857
44.13	34.0252	-5.48562
44.14	34.0252	-5.48554
44.15	34.0252	-5.48546
44.16	34.0253	-5.48538
44.17	34.0253	-5.48531
44.18	34.0253	-5.48523
44.19	34.0253	-5.48516
44.2	34.0254	-5.48509
44.21	34.0254	-5.48502
44.22	34.0254	-5.48495
44.23	34.0254	-5.48488
44.24	34.0255	-5.48481
44.25	34.0255	-5.48474
44.26	34.0255	-5.48468
44.27	34.0255	-5.48461
44.28	34.0256	-5.48455
44.29	34.0256	-5.48449
44.3	34.0256	-5.48443
44.31	34.0256	-5.48437
44.32	34.0257	-5.48431
44.33	34.0257	-5.48425
44.34	34.0257	-5.48419
44.35	34.0257	-5.48414
44.36	34.0257	-5.48409
44.37	34.0257	-5.48403
44.38	34.0258	-5.48398
44.39	34.0258	-5.48393
44.4	34.0258	-5.48389
44.41	34.0258	-5.48384
44.42	34.0258	-5.48379
44.43	34.0259	-5.48375
44.44	34.0259	-5.48371
44.45	34.0259	-5.48367
44.46	34.0259	-5.48363
44.47	34.0259	-5.48359
44.48	34.0259	-5.48355
44.49	34.0259	-5.48352
44.5	34.0259	-5.48348
44.51	34.026	-5.48345
44.52	34.026	-5.48342
44.53	34.026	-5.48339
44.54	34.026	-5.48336
44.55	34.026	-5.48333
44.56	34.026	-5.48331
44.57	34.026	-5.48328
44.58	34.026	-5.48326
44.59	34.026	-5.48324
44.6	34.026	-5.48322
44.61	34.026	-5.4832
44.62	34.0261	-5.48319
44.63	34.0261	-5.48317
44.64	34.0261	-5.48316
44.65	34.0261	-5.48315
44.66	34.0261	-5.48314
44.67	34.0261	-5.48313
44.68	34.0261	-5.48312
44.69	34.0261	-5.48311
44.7	34.0261	-5.48311
44.71	34.0261	-5.4831
44.72	34.0261	-5.4831
44.73	34.0261	-5.4831
44.74	34.0261	-5.4831
44.75	34.0261	-5.4831
44.76	34.0261	-5.48311
44.77	34.0261	-5.48311
44.78	34.0261	-5.48312
44.79	34.0261	-5.48313
44.8	34.0261	-5.48314
44.81	34.0261	-5.48315
44.82	34.0261	-5.48316
44.83	34.0261	-5.48317
44.84	34.0261	-5.48319
44.85	34.026	-5.4832
44.86	34.026	-5.48322
44.87	34.026	-5.48324
44.88	34.026	-5.48326
44.89	34.026	-5.48328
44.9	34.026	-5.4833
44.91	34.026	-5.48333
44.92	34.026	-5.48335
44.93	34.026	-5.48338
44.94	34.026	-5.48341
44.95	34.026	-5.48343
44.96	34.026	-5.48346
44.97	34.0259	-5.4835
44.98	34.0259	-5.48353
44.99	34.0259	-5.48356
45	34.0259	-5.4836
45.01	34.0259	-5.48363
45.02	34.0259	-5.48367
45.03	34.0259	-5.48371
45.04	34.0259	-5.48375
45.05	34.0258	-5.48379
45.06	34.0258	-5.48383
45.07	34.0258	-5.48387
45.08	34.0258	-5.48392
45.09	34.0258	-5.48396
45.1	34.0258	-5.48401
45.11	34.0257	-5.48405
45.12	34.0257	-5.4841
45.13	34.0257	-5.48415
45.14	34.0257	-5.4842
45.15	34.0257	-5.48425
45.16	34.0257	-5.4843
45.17	34.0256	-5.48435
45.18	34.0256	-5.4844
45.19	34.0256	-5.48446
45.2	34.0256	-5.48451
45.21	34.0256	-5.48457
45.22	34.0255	-5.48462
45.23	34.0255	-5.48468
45.24	34.0255	-5.48474
45.25	34.0255	-5.48479
45.26	34.0255	-5.48485
45.27	34.0254	-5.48491
45.28	34.0254	-5.48497
45.29	34.0254	-5.48503
45.3	34.0254	-5.48509
45.31	34.0253	-5.48515
45.32	34.0253	-5.48522
45.33	34.0253	-5.48528
45.34	34.0253	-5.48534
45.35	34.0253	-5.48541
45.36	34.0252	-5.48547
45.37	34.0252	-5.48554
45.38	34.0252	-5.4856
45.39	34.0252	-5.48567
45.4	34.0251	-5.48573
45.41	34.0251	-5.4858
45.42	34.0251	-5.48587
45.43	34.0251	-5.48593
45.44	34.025	-5.486
45.45	34.025	-5.48607
45.46	34.025	-5.48613
45.47	34.025	-5.4862
45.48	34.0249	-5.48627
45.49	34.0249	-5.48634
45.5	34.0249	-5.48641
45.51	34.0249	-5.48648
45.52	34.0248	-5.48654
45.53	34.0248	-5.48661
45.54	34.0248	-5.48668
45.55	34.0248	-5.48675
45.56	34.0247	-5.48682
45.57	34.0247	-5.48689
45.58	34.0247	-5.48696
45.59	34.0247	-5.48703
45.6	34.0246	-5.48709
45.61	34.0246	-5.48716
45.62	34.0246	-5.48723
45.63	34.0246	-5.4873
45.64	34.0245	-5.48737
45.65	34.0245	-5.48744
45.66	34.0245	-5.4875
45.67	34.0245	-5.48757
45.68	34.0245	-5.48764
45.69	34.0244	-5.48771
45.7	34.0244	-5.48777
45.71	34.0244	-5.48784
45.72	34.0244	-5.48791
45.73	34.0243	-5.48797
45.74	34.0243	-5.48804
45.75	34.0243	-5.4881
45.76	34.0243	-5.48817
45.77	34.0242	-5.48823
45.78	34.0242	-5.48829
45.79	34.0242	-5.48836
45.8	34.0242	-5.48842
45.81	34.0241	-5.48848
45.82	34.0241	-5.48855
45.83	34.0241	-5.48861
45.84	34.0241	-5.48867
45.85	34.0241	-5.48873
45.86	34.024	-5.48879
45.87	34.024	-5.48885
45.88	34.024	-5.48891
45.89	34.024	-5.48896
45.9	34.024	-5.48902
45.91	34.0239	-5.48908
45.92	34.0239	-5.48913
45.93	34.0239	-5.48919
45.94	34.0239	-5.48924
45.95	34.0239	-5.4893
45.96	34.0238	-5.48935
45.97	34.0238	-5.4894
45.98	34.0238	-5.48945
45.99	34.0238	-5.48951
46	34.0238	-5.48956
46.01	34.0237	-5.4896
46.02	34.0237	-5.48965
46.03	34.0237	-5.4897
46.04	34.0237	-5.48975
46.05	34.0237	-5.48979
46.06	34.0237	-5.48984
46.07	34.0236	-5.48988
46.08	34.0236	-5.48993
46.09	34.0236	-5.48997
46.1	34.0236	-5.49001
46.11	34.0236	-5.49005
46.12	34.0236	-5.49009
46.13	34.0236	-5.49013
46.14	34.0235	-5.49017
46.15	34.0235	-5.49021
46.16	34.0235	-5.49024
46.17	34.0235	-5.49028
46.18	34.0235	-5.49031
46.19	34.0235	-5.49034
46.2	34.0235	-5.49038
46.21	34.0235	-5.49041
46.22	34.0234	-5.49044
46.23	34.0234	-5.49047
46.24	34.0234	-5.4905
46.25	34.0234	-5.49052
46.26	34.0234	-5.49055
46.27	34.0234	-5.49057
46.28	34.0234	-5.4906
46.29	34.0234	-5.49062
46.3	34.0234	-5.49064
46.31	34.0234	-5.49067
46.32	34.0234	-5.49069
46.33	34.0233	-5.49071
